arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,PS,num-cpu,bus_speed,runtime,power
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,250,12,32768,11643.6363,72.99583894
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,250,12,32768,10306.4719,76.28588208
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,250,12,32768,10358.3669,78.84686919
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,250,12,32768,10918.1081,73.70729367
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,250,12,32768,11103.7555,73.35026424
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,250,12,32768,21046.3348,46.83769927
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,250,12,32768,10053.2847,77.6691622
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,250,12,32768,10077.1162,76.04142741
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,250,12,32768,11768.0194,72.49701679
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,250,12,32768,10306.403,78.082101
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,250,12,32768,10752.3372,85.36734692
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,250,12,32768,12367.7552,56.89035629999999
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,250,12,32768,9689.8509,70.24348538
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,250,12,32768,9562.6118,66.80773134
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,250,12,32768,10062.2164,69.94039603
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,250,12,32768,11633.7035,63.24558641
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,250,12,32768,10739.0783,65.90658716
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,9,250,12,32768,10047.3555,71.34807761
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,300,12,32768,32573.0804,49.77432223
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,10,300,12,32768,12888.4723,82.72144869
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,11,300,12,32768,13256.3446,81.33460864
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,300,12,32768,12548.4078,87.69189825
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,13,300,12,32768,14486.5052,86.07706157
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,14,300,12,32768,14991.6726,83.73871505
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,300,12,32768,15196.7845,80.08431652
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,300,12,32768,14625.187,83.79946868
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,300,12,32768,14466.1937,84.53819473
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,300,12,32768,14983.9034,79.30163244
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,300,12,32768,14263.2321,83.90227345
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,300,12,32768,33710.3777,44.32680385
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,300,12,32768,14150.7223,83.10979292
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,300,12,32768,14408.4007,81.82814488
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,300,12,32768,15597.3475,78.11382031
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,300,12,32768,14227.7353,83.70857869
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,300,12,32768,15361.4526,87.04375392
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,300,12,32768,17343.9054,61.85500758
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,300,12,32768,15724.1286,71.34590593
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,300,12,32768,14182.9827,72.35277104
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,300,12,32768,16677.3206,70.21396471
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,300,12,32768,16071.7684,67.31472064
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,300,12,32768,14780.8213,72.47088496
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,9,300,12,32768,14036.5643,74.44731329
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,350,12,32768,53549.6689,49.7503655
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,10,350,12,32768,18928.2115,84.31280473
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,11,350,12,32768,17530.1745,86.42072559
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,350,12,32768,17690.3433,88.74836816
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,13,350,12,32768,20788.34,86.03957315
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,14,350,12,32768,20802.4601,86.92153194
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,350,12,32768,21464.6334,85.04176922
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,350,12,32768,20990.3639,84.86605132
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,350,12,32768,20968.1275,85.19466509
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,350,12,32768,21165.8602,85.82733151
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,350,12,32768,20707.573,86.74736049
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,350,12,32768,50681.8881,35.58949494
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,350,12,32768,20387.6097,86.38309865
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,350,12,32768,20269.1434,86.30387903
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,350,12,32768,20522.3111,86.55339018
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,350,12,32768,20480.8946,89.45568716
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,350,12,32768,21762.0453,88.75820142
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,350,12,32768,37539.9154,44.94126271
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,350,12,32768,29113.4054,64.12805628
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,350,12,32768,23374.5628,70.04557536
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,350,12,32768,22688.5341,73.66966912
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,350,12,32768,20167.7093,77.32113632
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,350,12,32768,20256.0828,77.38221726
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,9,350,12,32768,18801.8748,80.38551028
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,400,12,32768,77643.6322,38.66835328
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,10,400,12,32768,24760.2719,64.12793472
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,11,400,12,32768,24131.3122,82.21156328
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,400,12,32768,23674.5626,55.48211479999999
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,13,400,12,32768,28601.2731,53.43161455
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,14,400,12,32768,27997.3454,53.94635021
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,400,12,32768,28786.4558,52.77126891
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,400,12,32768,28867.6631,52.65259244
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,400,12,32768,29121.3472,52.85212904
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,400,12,32768,28548.8984,53.10333095
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,400,12,32768,28380.7035,52.74511606
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,400,12,32768,73349.8006,33.71446111
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,400,12,32768,28120.8521,53.52112712
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,400,12,32768,27970.2582,54.67074666
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,400,12,32768,27914.9495,55.03948341
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,400,12,32768,27757.7565,55.81435949
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,400,12,32768,29524.135,58.14437239
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,400,12,32768,42550.1452,51.22012134
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,400,12,32768,43478.9291,45.88257212
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,400,12,32768,29360.7339,71.671124
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,400,12,32768,33607.4228,44.08144025
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,400,12,32768,28513.9543,61.15549536
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,400,12,32768,28180.3785,52.78836478
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,9,400,12,32768,28125.3444,53.12640367
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,450,12,32768,113490.8082,41.03618499
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,10,450,12,32768,34342.9938,57.63457639999999
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,11,450,12,32768,33167.5486,58.47101706
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,450,12,32768,31839.2591,61.33580225
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,13,450,12,32768,38239.346,60.84614261
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,14,450,12,32768,38676.3832,62.55539944
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,450,12,32768,39678.4839,61.30514478
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,450,12,32768,39195.913,61.13355492
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,450,12,32768,39061.0992,61.41982302
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,450,12,32768,38037.5238,62.365024399999996
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,450,12,32768,37962.6523,62.28487097
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,450,12,32768,94878.9256,41.86236696
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,450,12,32768,37476.6856,62.70947023
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,450,12,32768,37684.3185,63.57675275
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,450,12,32768,37490.296,63.76939248
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,450,12,32768,37525.4178,65.15640447
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,450,12,32768,38790.419,67.05373304
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,450,12,32768,56778.6254,48.91619127
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,450,12,32768,46056.5278,50.79820846
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,450,12,32768,46402.9843,49.13536563
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,450,12,32768,40639.52,53.05664781
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,450,12,32768,43618.5712,50.91131229
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,450,12,32768,34933.4807,54.49016135
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,9,450,12,32768,38246.3115,54.61345469
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,500,12,32768,144325.8458,48.00255534
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,10,500,12,32768,44134.14599999999,64.44412678
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,11,500,12,32768,41646.6403,66.79205765
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,500,12,32768,39074.6421,69.65959901
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,13,500,12,32768,45586.9263,71.2996941
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,14,500,12,32768,49264.2706,74.70846427
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,500,12,32768,49277.8367,78.63039775
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,500,12,32768,48588.0409,71.32250315
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,500,12,32768,48477.8979,71.61658303
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,500,12,32768,47933.0002,68.03825103
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,500,12,32768,48163.0074,67.76497723
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,500,12,32768,111721.4134,53.57626365
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,500,12,32768,47215.2947,89.75412156
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,500,12,32768,47496.4113,72.40970435
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,500,12,32768,47564.3522,70.27495478
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,500,12,32768,47796.2168,73.81720848
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,500,12,32768,48636.2414,93.92027567
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,500,12,32768,92195.2892,56.15754606
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,500,12,32768,74632.8076,55.35655475
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,500,12,32768,57997.5244,59.43707659
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,500,12,32768,53976.8225,63.20843544
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,500,12,32768,50136.6418,63.38043566
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,500,12,32768,49660.8163,60.33590511
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,9,500,12,32768,48937.5331,64.77947496
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,1,50,12,32768,414.025,61.14268462
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,10,50,12,32768,733.4458,38.73960421
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,11,50,12,32768,874.5603,36.96943481
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,50,12,32768,749.5959,45.65246421
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,13,50,12,32768,744.1252,47.508
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,14,50,12,32768,872.2152,51.55069529
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,15,50,12,32768,1027.7934,48.94047773
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,16,50,12,32768,932.0748,47.89122075
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,17,50,12,32768,970.7157,49.27632261
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,18,50,12,32768,1169.9385,46.64894779
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,19,50,12,32768,985.888,42.62898017
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,2,50,12,32768,583.0384,33.53106759
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,20,50,12,32768,933.1003,45.54901547
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,21,50,12,32768,1052.5949,48.63846481
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,22,50,12,32768,1170.8117,47.55376121
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,23,50,12,32768,1140.6034,46.96154684
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,24,50,12,32768,9260.5266,60.15047784
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,3,50,12,32768,513.1192,22.95139219
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,4,50,12,32768,405.719,72.64658544
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,5,50,12,32768,667.3158,33.56237032
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,6,50,12,32768,728.8446,44.25621045
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,7,50,12,32768,684.6289,39.6787223
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,8,50,12,32768,707.7945,48.42394226
server_10-100-71-141,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,9,50,12,32768,713.3365,40.29164357
