ps,num-cpus,runtime,power,arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpu,bus_speed
35000,22,17868.146,101.3969328,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,23,18867.3689,99.92810391,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,24,22559.8555,76.04059343,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,3,14694.2446,54.01048653,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,4,10465.0949,73.08245241,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,5,11236.4587,70.89749727,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,6,13346.8319,76.89886317,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,7,14520.4844,76.96876834,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,8,14027.2818,80.96012586,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,9,11793.2812,89.84695455,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,1,8659.6077,49.85323989,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,10,13782.9228,94.60690007,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,11,13886.2204,96.61200538,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,12,14236.5106,101.1244427,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,13,16794.6227,98.22793459,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,14,18762.8104,95.15039389,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,15,19639.6076,93.33266414,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,16,19323.0248,98.16609044,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,17,19804.3888,91.87298928,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,18,20044.783,97.87389567,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,19,20001.9177,98.39586531,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,2,17125.3509,48.82882721,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,20,20312.1311,98.51883538,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,21,19976.7096,101.1749402,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,22,21393.084,61.25032277,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,23,21282.6806,96.20592154,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,24,24619.0567,59.47207961,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,3,16801.3164,55.17502783,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,4,11869.5871,74.62657231,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,5,12255.4993,76.66252325,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,6,18989.918,63.51708838,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,7,14357.2853,80.31784393,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,8,13178.6931,86.20875313,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,9,13322.7626,91.54566036,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,1,787.9941,53.12539777,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,10,2453.2273,63.47626247,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,11,2547.4212,77.61751374,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,12,2100.9396,79.88187761,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,13,2343.4755,81.36504947,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,14,3119.8658,72.40349889,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,15,3304.5278,71.81836993,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,16,3247.8403,73.78355395,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,17,3447.3409,75.55124589,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,18,4010.3915,68.58672027,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,19,3470.7289,76.37024027,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,2,1807.5782,52.8146998,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,20,3696.4684,69.37115978,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,21,3858.6526,69.35122898,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,22,3770.5312,74.29748891,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,23,3957.7792,71.04135572,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,24,8501.0422,77.80366036,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,3,1854.7156,56.38082734,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,4,2088.7979,58.11543568,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,5,1996.9467,56.32558946,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,6,2220.3895,59.62255721,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,7,2177.1739,60.81172478,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,8,2166.5078,61.32666589,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,9,2393.4887,57.97925848,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,1,980.0048,50.89281195,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,10,2747.2981,72.58487894,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,11,2872.1998,72.11131343,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,12,2366.7238,83.06613556,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,13,2635.0771,76.69942561,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,14,3717.2345,72.98675938,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,15,4001.4585,73.59031713,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,16,3756.9486,76.82460708,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,17,4176.932,74.93734636,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,18,3915.5855,71.50756892,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,19,4015.3329,74.99826478,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,2,2135.6017,47.71479626,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,20,4268.4469,73.14623031,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,21,4467.3321,71.25257153,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,22,4300.2351,73.39789399,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,23,5339.6831,73.17114006,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,24,7944.2022,78.24114799,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,3,2222.3153,56.81970511,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,4,2403.9701,57.64576689,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,5,2445.3325,61.34069702,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,6,2309.373,66.76063157,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,7,2666.4555,68.26770595,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,8,2589.8558,59.04772768,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,9,2672.6863,66.84746354,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,1,1097.6272,49.82493145,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,10,3055.5021,74.46203359,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,11,3261.0221,72.23511303,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,12,2654.1695,87.53698662,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,13,2974.2335,84.92322476,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,14,3979.6048,74.06768129,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,15,4349.8601,69.96425011,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,16,4099.2867,75.01326999,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,17,4558.2319,79.30381954,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,18,4434.4723,72.18484598,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,19,4827.3438,77.17691456,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,2,2435.4731,51.64503767,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,20,4732.8447,74.67893464,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,21,4531.2233,75.36110613,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,22,4654.6874,78.28499933,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,23,5416.1296,71.98197399,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,24,8336.3032,83.07224238,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,3,2508.6783,54.92166931,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,4,2577.3671,57.41913909,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,5,2657.9015,62.14139237,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,6,2518.7886,71.37832051,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,7,2817.187,65.90581314,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,8,2869.7277,66.98642523,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,9,2816.3809,69.40676952,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
